"issueKey","title","status","expectedStatus","durationMs","retries","error","attachments"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-10 [R118]: RG_CONT_TickResto_44 - Alerte seuil tickets restaurant (seuil marque)","passed","passed","1992","0","","CT-DUR-10-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-11 [R119]: Coherence des dependances entre champs (propagation des recalculs)","passed","passed","13447","0","","CT-DUR-11-evidence.png"
"ORI-723","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-723 - CT-DUR-12 [R120]: Persistance BACK et mise a disposition des modules aval","passed","passed","1940","0","","CT-DUR-12-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-01 [R122]: RG_CONT_Hhebdo_13 - Champ heures hebdomadaires : affichage, saisie UI, format et messages","timedOut","passed","46267","0","[31mTest timeout of 45000ms exceeded.[39m","/Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-b56a3-aisie-UI-format-et-messages-orion-pipeline/test-failed-1.png | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-b56a3-aisie-UI-format-et-messages-orion-pipeline/video.webm | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-b56a3-aisie-UI-format-et-messages-orion-pipeline/error-context.md | /Users/yacinebenhamou/Documents/playwrightOrion/int2-ihm-test-results/orion-pipeline/artifacts/orion-autonomous-catalog-O-b56a3-aisie-UI-format-et-messages-orion-pipeline/trace.zip"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-02 [R123]: RG_CONT_Hmens_14 - Affichage temps reel des heures mensuelles (champ lecture seule UI)","passed","passed","39502","0","","CT-DURF-02-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-03 [R124]: RG_CONT_Temps_15 - Radio Temps plein/partiel : selection UI et effets d'affichage conditionnel","passed","passed","3235","0","","CT-DURF-03-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-04 [R125]: RG_CONT_TauxP_16 - Affichage temps reel du taux temps plein (%) (lecture seule UI)","passed","passed","37950","0","","CT-DURF-04-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-05 [R126]: RG_CONT_ModOrg_38_V2 - Liste deroulante mode d'organisation (Forfait jours masque, affichage conditionnel)","passed","passed","3180","0","","CT-DURF-05-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-06 [R127]: RG_CONT_ATT_18 - Affichage du bloc ATT et alerte de depassement (hors simulateur)","passed","passed","25175","0","","CT-DURF-06-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-07 [R128]: RG_CONT_DerogTP_39 - Liste derogation < 24h : apparition conditionnelle et message bloquant","passed","passed","14738","0","","CT-DURF-07-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-08 [R129]: RG_CONT_Compl_40 - Affichage du plafond heures complementaires (lecture seule, conditionnel)","passed","passed","2067","0","","CT-DURF-08-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-09 [R130]: RG_CONT_Mutuelle_42 - Alerte seuil mutuelle : affichage/masquage dynamique du message","passed","passed","13871","0","","CT-DURF-09-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-10 [R131]: RG_CONT_TickResto_44 - Alerte seuil tickets restaurant : affichage dynamique selon seuil marque","passed","passed","13430","0","","CT-DURF-10-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-11 [R132]: Conformite maquette Figma et enchainement des affichages conditionnels (UI globale)","passed","passed","13607","0","","CT-DURF-11-evidence.png"
"ORI-1039","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1039 - CT-DURF-12 [R133]: Accessibilite et etats des champs (focus, tab, aria, etats desactives)","passed","passed","1906","0","","CT-DURF-12-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-01 [R135]: RG_NOTIFCREA_01/02 - Emission du message Create quand toutes les conditions sont reunies (intervenant)","passed","passed","1912","0","","CT-NOTIF-01-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-02 [R136]: RG_NOTIFCREA_02 - Non-emission si un champ obligatoire manque","passed","passed","1887","0","","CT-NOTIF-02-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-03 [R137]: RG_NOTIFCREA_02 - Non-emission si aucun contrat avec date d'embauche","passed","passed","1886","0","","CT-NOTIF-03-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-04 [R138]: RG_NOTIFCREA_02 - Emission differee : champ manquant complete ulterieurement","passed","passed","1922","0","","CT-NOTIF-04-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-05 [R139]: RG_NOTIFMOD_01 - Emission du message Update lors d'une modification","passed","passed","14514","0","","CT-NOTIF-05-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-06 [R140]: RG_NOTIFCREA_01/MOD_01 - Inclusion conditionnelle des blocs optionnels (renseigne uniquement)","passed","passed","3167","0","","CT-NOTIF-06-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-07 [R141]: Bloc Competences reserve aux intervenants (absent pour operationnel agence)","passed","passed","1911","0","","CT-NOTIF-07-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-08 [R142]: Cardinalite : un seul message ficheCollaborateur par collaborateur (multi-societe)","passed","passed","3136","0","","CT-NOTIF-08-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-09 [R143]: Correlation idCollaborateur entre ficheCollaborateur et contrat","passed","passed","3149","0","","CT-NOTIF-09-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-10 [R144]: Contenu attendu par le consommateur MP5 Planning","passed","passed","1894","0","","CT-NOTIF-10-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-11 [R145]: Contenu attendu par Pleiade + decoupage NIR (7 segments) et IBAN (9 segments)","passed","passed","1923","0","","CT-NOTIF-11-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-12 [R146]: Transcodification des identifiants Orion vers valeurs Pleiade","passed","passed","1854","0","","CT-NOTIF-12-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-13 [R147]: Cas RGPD : purge puis reembauche -> nouvel idCollaborateur et flux Create","passed","passed","1921","0","","CT-NOTIF-13-evidence.png"
"ORI-91","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-91 - CT-NOTIF-14 [R148]: RG_INT_NOTIF_01 - Flag de suivi d'envoi aux autres domaines (etude)","passed","passed","1899","0","","CT-NOTIF-14-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-01 [R150]: RG_INT_CPTS_1 - Affichage par defaut de l'ecran a la date du jour","passed","passed","3163","0","","CT-CPT-01-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-02 [R151]: RG_INT_CPTS_1 - Changement de date 'Soldes au' : recalcul et filtrage des compteurs","passed","passed","3156","0","","CT-CPT-02-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-03 [R152]: RG_INT_CPTA_1 - Bouton 'Aujourd'hui' : retour a la date du jour","passed","passed","1923","0","","CT-CPT-03-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-04 [R153]: RG_INT_CPTT_1 / 1c - Affichage des types de conges selon le parametrage (libelle + periode)","passed","passed","3129","0","","CT-CPT-04-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-05 [R154]: RG_INT_CPTT_1c / CA-CPT-04 - Alerte rouge 'X demande(s) en attente de validation'","passed","passed","3152","0","","CT-CPT-05-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-06 [R155]: RG_INT_CPTD_1 - Colonne 'Acquis' : valeur, format et info-bulle","passed","passed","3140","0","","CT-CPT-06-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-07 [R156]: RG_INT_CPTP_1 - Colonne 'Pris' : jours pris <= date du jour, format et info-bulle","passed","passed","3109","0","","CT-CPT-07-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-08 [R157]: RG_INT_CPTO_1 - Colonne 'Solde actuel' = Acquis - Pris","passed","passed","3115","0","","CT-CPT-08-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-09 [R158]: RG_INT_CPTL_1 - Colonne 'Solde previsionnel' = Acquis - Pris - conges valides futurs","passed","passed","3163","0","","CT-CPT-09-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-10 [R159]: RG_INT_CPTV_1 / CA-CPT-07 - Bouton 'Voir l'historique' (drawer par periode)","passed","passed","3132","0","","CT-CPT-10-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-11 [R160]: RG_INT_CPTB_1 / CA-CPT-05/06 - Bouton MODIFIER selon habilitation","passed","passed","26981","0","","CT-CPT-11-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-12 [R161]: Conformite maquette et lecture seule des champs de l'ecran principal","passed","passed","1910","0","","CT-CPT-12-evidence.png"
"ORI-936","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-936 - CT-CPT-13 [R162]: Coherence globale : changement de date -> recalcul de toutes les colonnes","passed","passed","3138","0","","CT-CPT-13-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-01 [R164]: RG_INT_ABAHED/ABAHEF_1 - Visibilite des champs heure selon 'Heures possibles'","passed","passed","15198","0","","CT-ABH-01-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-02 [R165]: RG_INT_ABAHCT_1 cas 1 - Dates differentes : heures grisees et remises a blanc (CA D11/D12)","passed","passed","13535","0","","CT-ABH-02-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-03 [R166]: RG_INT_ABAHCT_1 cas 2a - Heure debut sans heure fin (CA D13)","passed","passed","24923","0","","CT-ABH-03-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-04 [R167]: RG_INT_ABAHCT_1 cas 2b - Heure fin sans heure debut (CA D14)","passed","passed","25603","0","","CT-ABH-04-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-05 [R168]: RG_INT_ABAHCT_1 cas 2c - Heure debut >= heure fin (CA D15)","passed","passed","25622","0","","CT-ABH-05-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-06 [R169]: RG_INT_ABACHE_1 - Chevauchement avec conges existants (dates <>) (CA E1)","passed","passed","13595","0","","CT-ABH-06-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-07 [R170]: RG_INT_ABACHE_1 - Chevauchement avec absence existante (dates <>) (CA E2)","passed","passed","13950","0","","CT-ABH-07-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-08 [R171]: RG_INT_ABACHE_1 - Cas passants : periodes disjointes et exclusivite Non / statut Annule (CA E3-E6)","passed","passed","25923","0","","CT-ABH-08-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-09 [R172]: RG_INT_ABACHE_2 - Chevauchement horaire vs conge 1/2 journee (dates =) (CA E7/E8)","passed","passed","14312","0","","CT-ABH-09-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-10 [R173]: RG_INT_ABACHE_2 - Chevauchement horaire vs absence et vs conge journee (CA E9/E10)","passed","passed","13758","0","","CT-ABH-10-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-11 [R174]: RG_INT_ABACAD_1 (A) - Calcul et affichage de la duree en jours (modes de decompte) (CA F1-F4)","passed","passed","13962","0","","CT-ABH-11-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-12 [R175]: RG_INT_ABACAD_1 (A) - Droit local Alsace-Moselle et priorite des concepts (CA F5)","passed","passed","13460","0","","CT-ABH-12-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-13 [R176]: RG_INT_ABACAD_1 (B) - Calcul et affichage de la duree en heures (dates =) (CA F6-F8)","passed","passed","36839","0","","CT-ABH-13-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-14 [R177]: RG_INT_ABACAD_1 (C) - Duree = 0 : message bloquant","passed","passed","13908","0","","CT-ABH-14-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-15 [R178]: RG_INT_ABADUR_1 - Controle du nombre de jours max (dates <>) (CA F9-F11)","passed","passed","25979","0","","CT-ABH-15-evidence.png"
"ORI-956","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-956 - CT-ABH-16 [R179]: Reutilisation des RG sur les ecrans Modification et Visualisation d'une absence","passed","passed","14587","0","","CT-ABH-16-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-01 [R181]: Affichage en lecture seule de l'ecran Visualiser une absence (aucun controle, aucun calcul)","passed","passed","14915","0","","CT-VIS-01-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-02 [R182]: RG_INT_VISUTEL_1 - Affichage et telechargement des documents justificatifs","passed","passed","3170","0","","CT-VIS-02-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-03 [R183]: RG_INT_ABSVAL_1 - Validation reussie d'une absence 'A valider' (justificatif non requis ou present)","passed","passed","3174","0","","CT-VIS-03-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-04 [R184]: RG_INT_ABSVAL_1 - Validation bloquee si justificatif obligatoire absent","passed","passed","3197","0","","CT-VIS-04-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-05 [R185]: RG_INT_ABSANN_1 - Annulation d'une absence -> statut 'Annule' et bascule vers l'onglet Cloturés","passed","passed","3141","0","","CT-VIS-05-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-06 [R186]: RG_INT_CLOSTA_1 / CA J1-J3 - Onglet Cloturés : contenu et actions restreintes","passed","passed","3180","0","","CT-VIS-06-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-07 [R187]: RG_INT_ABSHOR_1 / CA B8/J5 - Historique d'une absence (cycle de vie)","passed","passed","3159","0","","CT-VIS-07-evidence.png"
"ORI-1356","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-1356 - CT-VIS-08 [R188]: Fermeture de l'ecran de visualisation (bouton FERMER / croix)","passed","passed","3113","0","","CT-VIS-08-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-01 [R190]: Icone 'Valide' (task_alt) sur Vue generale RDV Commercial + Drawer et Fiche client/prospect","passed","passed","3163","0","","CT-UX-01-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-02 [R191]: Icones 'Agence' (Storefront) et 'Duree' sur la Vue generale RDV Commercial","passed","passed","3137","0","","CT-UX-02-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-03 [R192]: Icone 'Identite' (contact_page) sur Modification et Creation prospect/lead","passed","passed","3148","0","","CT-UX-03-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-04 [R193]: Icones 'Telephone/contact' (phone) et 'Service/Produit' (extension)","passed","passed","3165","0","","CT-UX-04-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-05 [R194]: Distinction Tag (statut) vs Alerte (completude/anomalie)","passed","passed","3208","0","","CT-UX-05-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-06 [R195]: Multi-elements : affichage compact et expansion au clic (listes Clients prospect et Entites juridiques)","passed","passed","3136","0","","CT-UX-06-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-07 [R196]: Conformite maquette et coherence transverse des icones remplaces","passed","passed","1928","0","","CT-UX-07-evidence.png"
"ORI-745","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-745 - CT-UX-08 [R197]: Non-regression fonctionnelle des elements dont l'icone/tag a change","passed","passed","1945","0","","CT-UX-08-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-01 [R199]: Affichage de la localisation (carte + adresse + pin) dans le drawer d'un RDV avec adresse","passed","passed","3173","0","","CT-LOC-01-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-02 [R200]: RDV sans adresse renseignee : etat vide de la zone localisation","passed","passed","3182","0","","CT-LOC-02-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-03 [R201]: Source de l'adresse affichee : RDV a domicile vs RDV en agence","passed","passed","3226","0","","CT-LOC-03-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-04 [R202]: Robustesse : echec de chargement de la carte (GEOWS/reseau KO) - mode degrade","passed","passed","3214","0","","CT-LOC-04-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-05 [R203]: Adresse non geocodable : affichage texte sans pin precis","passed","passed","3184","0","","CT-LOC-05-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-06 [R204]: Interaction sur la carte / bouton itineraire (si present)","passed","passed","3153","0","","CT-LOC-06-evidence.png"
"ORI-769","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-769 - CT-LOC-07 [R205]: Localisation en lecture seule pour un RDV annule ou passe (historique)","passed","passed","3198","0","","CT-LOC-07-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-01 [R207]: CA-A01 - Affichage du tableau des besoins et alimentation automatique (statut A qualifier)","passed","passed","3209","0","","CT-BSN-01-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-02 [R208]: RG_BSN_TRILST_01 / CA-A02 - Tri par defaut (statut puis date de creation croissante)","passed","passed","3142","0","","CT-BSN-02-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-03 [R209]: RG_BSN_TRILST_02 / CA-A03 - Tri utilisateur par colonne (alternance croissant/decroissant)","passed","passed","1934","0","","CT-BSN-03-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-04 [R210]: RG_BSN_ACT_01 / CA-A04-A07/A19 - Actions disponibles selon le statut du besoin","passed","passed","1920","0","","CT-BSN-04-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-05 [R211]: RG_BSN_ABAND_01 / CA1-16-18 - Regle d'abandon selon presence de devis","passed","passed","1880","0","","CT-BSN-05-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-06 [R212]: RG_BSN_MODIF_01 / CA-A08-A11 - Action Modifier : chargement du formulaire de la famille","passed","passed","17600","0","","CT-BSN-06-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-07 [R213]: RG_BSN_CONSULT_01 / CA-A19 - Action Consulter d'un besoin Abandonne (lecture seule)","passed","passed","3215","0","","CT-BSN-07-evidence.png"
"ORI-368","orion-autonomous-catalog.spec.ts > ORI-PIPELINE-AUTONOMOUS: Exécution dynamique de la matrice Excel > ORI-368 - CT-BSN-08 [R214]: Contenu des colonnes Service / Statut / Responsable / Date de creation","passed","passed","1953","0","","CT-BSN-08-evidence.png"
